x0,x1,x2,x3,x4,x5,target,approx_target,loss
20.643402498090385,84.1685720476826,63.53386525642376,62.7244954184982,58.152565603086636,49.474415028983934,0.008431963152548658,0.039586636380795015,0.031154673228246357
20.40060657449806,94.05452435899704,46.705560539632614,75.20236617542378,59.25698230615592,15.17461832875838,0.012599603605401482,0.023397579206864104,0.010797975601462622
3.4407653468765798,98.9999946845085,77.63820145941288,60.03519362173875,80.67412998520005,74.23333405224871,0.04376415726438659,0.029375493787440084,0.014388663476946503
1.0,61.75130180467191,55.69183888524222,1.0000110642134419,61.21287454099797,66.36930631683114,0.05843348296319085,0.06386876465953108,0.005435281696340229
1.0,22.095224365544123,16.92317257225981,73.28408255197186,96.78670638277865,39.36158019998781,0.018488821912697535,0.022573953615686773,0.0040851317029892385
92.56601401439877,88.12699766123191,43.372737174877784,99.0,99.0,27.570821192169728,0.01814871283324242,0.02994077908439386,0.01179206625115144
65.70043836421769,1.000002779580607,1.0020502011063441,27.516551975194822,41.4641220620717,52.17078128580667,0.02201353729160006,0.022013643780863103,1.0648926304299144e-07
53.12171716701135,1.0000022668292703,66.7901155501507,17.50820979563195,44.44986537603459,77.7573996285218,0.4698499193036455,0.4698437604591821,6.158844463421964e-06
16.237858781393417,63.97663665295742,1.094935242478134,97.06130658572008,39.858086689660816,63.053427800152384,0.007471239696122502,0.00750022777148625,2.8988075363747985e-05
19.242229337753447,70.70576280345608,11.093598448146047,88.22124770889043,48.818257374923974,41.173792375655836,0.018060718205248794,0.02236964819664839,0.004308929991399597
34.464955527024976,41.272405380141535,93.36789791203256,54.87329394789695,42.410589572697205,2.0,0.03135910598985723,0.03623154132689642,0.00487243533703919
1.0,68.28286952223158,54.48421270427996,46.848477397904794,41.66460429499085,94.11949688177941,0.0320148301719675,0.04154466670433122,0.009529836532363722
80.04067981348003,89.29296308576436,1.013170158109507,55.52712373362845,69.75266676272169,35.1492925137901,0.005662889961128093,0.00570086959377982,3.79796326517275e-05
58.93063013653466,99.0,1.7768214192187948,71.99451787534858,85.38350760338041,91.71772130275116,0.014042361566141668,0.01497960964568354,0.0009372480795418713
10.347084304972649,83.8993198466895,72.21265532513476,43.37928314260547,54.06999264746672,2.0,0.0165388344197425,0.018887135350089627,0.002348300930347127
18.168068576340126,76.78753827347056,18.022996689047094,80.85005995924242,31.69463212627814,33.77824048668338,0.01703033274939221,0.027061565289461215,0.010031232540069004
53.507737752756846,66.61328489275022,54.94817916158189,49.48641772150527,66.55735429371202,2.0,0.017082470392114923,0.02582512665009348,0.008742656257978557
54.90795275448122,56.92748271648878,49.83031392944441,88.94930680179971,38.022437203048455,2.0,0.022874972446945065,0.023189207193943916,0.0003142347469988517
32.73937160184179,55.045450241848556,18.98868943270676,65.53369598838813,81.57341930831407,2.0,0.0005438289684340145,0.01593828989734164,0.015394460928907625
40.96571099063437,98.84739102432994,1.3305622598145768,68.79377377499574,96.88042098122358,78.8827780522464,0.01042406501988435,0.010507371542211647,8.3306522327296e-05
