x0,x1,x2,x3,x4,x5,target,approx_target,loss
27.51518344399925,70.84921680511616,61.87420322481679,90.62589472735104,38.38856969602486,42.402185938788264,0.008431963152548658,0.040582297636654135,0.03215033448410548
1.0,93.17458903574139,83.9037453607737,48.11026231870804,56.45975277891655,4.788240619922332,0.012599603605401482,0.016975700978003074,0.004376097372601593
56.52996038056787,58.90960144844987,28.372312148771346,53.22758603058698,39.505420816184504,73.21134232552387,0.04376415726438659,0.06387753777547485,0.020113380511088262
47.326381288730225,36.03681106725595,11.60093283689411,42.70001707100071,74.20386096671409,69.30699428286482,0.05843348296319085,0.05774071461194831,0.0006927683512425384
56.70832124274267,25.37447641961602,96.99216207948776,88.64367782159644,99.0,2.0,0.018488821912697535,0.02794124157568021,0.009452419662982676
9.858545136503455,57.477877287626484,15.280817246648557,39.057153575337615,11.820005292028913,2.0,0.01814871283324242,0.023471932685510087,0.005323219852267667
86.93765474756744,68.25159374842976,1.2100862669751402,22.930496739723043,71.20524412473223,73.0494576024223,0.02201353729160006,0.02203147051255785,1.7933220957791485e-05
82.08444740044318,28.344770560918725,83.17812370119869,1.0,16.882149376913024,99.0,0.4698499193036455,0.46983807922019827,1.1840083447234306e-05
1.0,99.0,40.00212523050355,56.412421199943736,42.9949815207858,37.05473276163937,0.007471239696122502,0.02199827650180194,0.01452703680567944
1.0,99.0,51.40702003253238,73.14487190634328,43.32870032296188,51.602518545322894,0.018060718205248794,0.02325982942963167,0.005199111224382876
22.063948014320747,63.479687277237815,62.89975167267153,56.87925737449769,18.021314209866347,2.6305613630495954,0.03135910598985723,0.03144739239537936,8.828640552212969e-05
66.41456094667844,90.18283282685303,16.26400274505466,99.0,16.98543865817877,47.905534669670836,0.0320148301719675,0.03768100688397857,0.00566617671201107
62.141316949574446,72.25658124722943,54.52634870633913,63.759179679746424,67.80492296450734,2.0,0.005662889961128093,0.02267713368603045,0.01701424372490236
21.745933655126834,77.78043493173782,1.5754676094305107,47.03592901053214,65.61423484021999,48.916772143841754,0.014042361566141668,0.013581206100942272,0.0004611554651993959
1.1322928382313877,28.575272569455706,1.2265969244818833,14.428394422028022,70.56016781494897,71.79732707815211,0.0165388344197425,0.016719507045930386,0.00018067262618788604
51.69746677462673,62.068966519675506,9.017958222394682,99.0,78.872680975443,36.60509584914361,0.01703033274939221,0.02254378955369647,0.0055134568043042585
37.516805553512306,48.72855738407235,36.75426351930212,92.4952220250289,42.08589577133455,23.44600304266949,0.017082470392114923,0.03655111519675858,0.019468644804643654
87.41062579738356,55.2181390449528,22.62487126511966,62.385108327238044,99.0,3.105763864516029,0.022874972446945065,0.02296824007790399,9.326763095892504e-05
6.583471642824968,99.0,47.13855562692779,85.51944218949791,52.591043596807076,57.955533029330084,0.0005438289684340145,0.02509783766093113,0.024554008692497117
50.521072627364916,38.568758926618926,1.0023841096065593,36.27937965881703,23.93989619000216,80.69934123960266,0.01042406501988435,0.010414585344838693,9.479675045657998e-06
46.533620636832396,83.67862578215818,27.226881390862708,57.292399342907245,52.20698738406825,37.74963332629806,0.026542318776275383,0.037950726937743484,0.011408408161468101
35.08716346134063,67.81791585075295,30.53600652316933,79.53914370038741,69.81177648584413,86.92536540989248,0.03248953637236279,0.04016809146713635,0.007678555094773561
24.047974018497126,87.05831120179563,56.201040124407164,33.78371936657881,33.58593480744075,47.366347590158256,0.038721911572544745,0.05459608260922119,0.015874171036676446
52.57448925885101,93.04713939317261,69.69125886741409,87.2329740883657,76.76585716340516,10.60631994176316,0.010132323933298323,0.0257914917464539,0.015659167813155576
58.96016199413088,32.706619201982924,78.109332927336,16.581875386073666,79.73533771207754,4.570702356969704,0.07962266619102969,0.0800707042361667,0.00044803804513701695
1.0000115760287835,34.721390649695955,43.49969771293419,61.23516345135146,34.208483336292886,70.28294946618641,0.047865032015420236,0.045432924511412086,0.0024321075040081505
57.695168750902845,80.59500273235007,40.03214308569964,57.29470877338711,28.627284138748763,90.6036405557343,0.059808127653659664,0.06529918356721613,0.005491055913556468
89.67190485334142,15.720672143308526,2.5817001558506973,76.53970681306959,41.98098517456064,64.53878051019787,0.04018351699178237,0.04029482946587192,0.00011131247408955464
84.3501258810051,29.14011596631626,1.0713275730138538,20.39963691014743,52.733666602143465,15.368042547737184,0.02238982849763995,0.02242633510644939,3.650660880943901e-05
30.88879625217921,22.335652684650217,63.64803171099212,91.29477762396819,72.34672255039891,39.82951575312167,0.06470122583211096,0.050067244939614945,0.01463398089249602
9.630275898238223,49.365648223535004,15.25581914667377,74.03621425470776,24.577311226006522,38.65253887843353,0.03510135740767431,0.03189906231453645,0.0032022950931378594
89.93407185251041,11.651109115051835,78.6910005338317,67.82263786854158,54.61528191619437,40.64320065771931,0.1034782737308761,0.10432588048705678,0.0008476067561806744
19.687932300274547,37.88320688955705,1.0821417507391846,40.90225755396215,58.730692761182674,2.071119311031727,0.0059102135838762235,0.005993024027570891,8.281044369466781e-05
1.0,85.53327059348132,26.172235079768882,69.05936834550334,91.20754825807242,35.103040543518034,0.01010230838646418,0.015824126227647135,0.0057218178411829555
1.0,90.34982747189032,30.544615842918592,78.250455139503,71.13503482239169,71.25851638504858,0.01726179903390113,0.019353640415036004,0.002091841381134874
1.0,41.52186166993564,46.75271707937101,43.059715392247064,33.47296353635057,60.89215347305177,0.045907195024976116,0.051120266763528384,0.005213071738552268
36.5791298367563,36.214936490184044,1.0033305710290488,65.51165911261238,27.77771415775725,90.11882973497005,0.007587797338946729,0.00758613676167504,1.6605772716884667e-06
40.26768130440789,99.0,59.37017188050108,74.87075741279159,45.420231951898884,77.1516811161904,0.007287671606498772,0.04519073979844033,0.03790306819194156
31.66467202524755,64.27548863643341,31.44347114491209,48.48307306279189,36.149995252714476,2.0,0.007098477198150712,0.023730038550351443,0.01663156135220073
1.0,51.43169506348304,43.36020411116853,72.94279443664058,38.00412016215513,2.0,0.01597625464776477,0.014008915352094255,0.001967339295670516
27.291925122384683,39.7909380053403,76.3072751206712,91.13365006322972,65.29077656176652,29.275906761343514,0.06109503496916868,0.04213017620979865,0.018964858759370033
1.0,25.584081355160198,42.337652391012654,97.21060403410988,62.38158892070459,45.1679111666887,0.014563120545733731,0.02712702292613676,0.01256390238040303
31.32989693874254,82.72356699895803,26.79544216991008,7.295676755691427,92.2894900996936,71.16549520572158,0.06079736308436947,0.05490767992118296,0.005889683163186513
36.37705727183499,38.99905364400142,1.162227488631544,76.58603157235484,58.781957206059126,33.10395666047572,0.011286957226818647,0.01128491481203184,2.0424147868080417e-06
35.383231214685466,54.4559230047404,54.18949327007118,74.85305581816519,99.0,31.91623624092313,0.01832241468772401,0.03803700149063837,0.019714586802914363
35.12027695141361,99.0,1.0,50.36986365056892,99.0,72.57637133385731,0.0007725687648137518,0.001513546104004962,0.0007409773391912101
36.63435457402984,99.0,75.7024528052342,59.10046181331446,99.0,52.46695946500031,0.02098714578869678,0.038728752689011645,0.017741606900314864
16.622798024437582,70.78289253259832,1.7859932932587808,82.82431972297934,99.0,57.92570786962916,0.00954593601487547,0.010535252177516998,0.0009893161626415275
22.826508111866946,74.64724791299086,1.134941029653845,85.94097807559162,46.07976436524531,53.25732347597692,0.008023703963449057,0.008266487592313347,0.0002427836288642904
82.4962380972479,84.55332208644218,44.51781316110854,43.000053378649696,64.63400995076427,2.0,0.0036983266663003387,0.024836313430070808,0.021137986763770468
29.579794565353893,43.85109145583676,60.14156842477128,57.23145624327378,69.31644306024882,76.41776482400599,0.06072031593030409,0.06534246233981436,0.0046221464095102735
22.419299120618522,41.34766727350559,1.141072236851373,33.767581691560515,49.4270579044577,60.769877178552,0.018053477128691327,0.01806853676086242,1.5059632171094545e-05
